x,y
0.0009516680,-0.6245318877
0.0009536680,-0.6204137971
0.0009556680,-0.6161973308
0.0009576680,-0.6118831599
0.0009596680,-0.6074719705
0.0009616680,-0.6029644640
0.0009636680,-0.5983613572
0.0009656680,-0.5936633816
0.0009676680,-0.5888712839
0.0009696680,-0.5839858256
0.0009716680,-0.5790077825
0.0009736680,-0.5739379455
0.0009756680,-0.5687771196
0.0009776680,-0.5635261242
0.0009796680,-0.5581857928
0.0009816680,-0.5527569731
0.0009836680,-0.5472405267
0.0009856680,-0.5416373288
0.0009876680,-0.5359482685
0.0009896680,-0.5301742482
0.0009916680,-0.5243161838
0.0009936680,-0.5183750044
0.0009956680,-0.5123516522
0.0009976680,-0.5062470821
0.0009996680,-0.5000622621
0.0010016680,-0.4937981726
0.0010036680,-0.4874558065
0.0010056680,-0.4810361693
0.0010076680,-0.4745402781
0.0010096680,-0.4679691626
0.0010116680,-0.4613238638
0.0010136680,-0.4546054348
0.0010156680,-0.4478149399
0.0010176680,-0.4409534549
0.0010196680,-0.4340220667
0.0010216680,-0.4270218733
0.0010236680,-0.4199539834
0.0010256680,-0.4128195163
0.0010276680,-0.4056196020
0.0010296680,-0.3983553806
0.0010316680,-0.3910280023
0.0010336680,-0.3836386275
0.0010356680,-0.3761884259
0.0010376680,-0.3686785773
0.0010396680,-0.3611102704
0.0010416680,-0.3534847033
0.0010436680,-0.3458030833
0.0010456680,-0.3380666261
0.0010476680,-0.3302765564
0.0010496680,-0.3224341071
0.0010516680,-0.3145405194
0.0010536680,-0.3065970426
0.0010556680,-0.2986049337
0.0010576680,-0.2905654576
0.0010596680,-0.2824798863
0.0010616680,-0.2743494994
0.0010636680,-0.2661755832
0.0010656680,-0.2579594312
0.0010676680,-0.2497023432
0.0010696680,-0.2414056258
0.0010716680,-0.2330705914
0.0010736680,-0.2246985587
0.0010756680,-0.2162908521
0.0010776680,-0.2078488018
0.0010796680,-0.1993737432
0.0010816680,-0.1908670168
0.0010836680,-0.1823299683
0.0010856680,-0.1737639480
0.0010876680,-0.1651703110
0.0010896680,-0.1565504162
0.0010916680,-0.1479056273
0.0010936680,-0.1392373114
0.0010956680,-0.1305468394
0.0010976680,-0.1218355858
0.0010996680,-0.1131049283
0.0011016680,-0.1043562475
0.0011036680,-0.0955909271
0.0011056680,-0.0868103532
0.0011076680,-0.0780159142
0.0011096680,-0.0692090010
0.0011116680,-0.0603910060
0.0011136680,-0.0515633237
0.0011156680,-0.0427273500
0.0011176680,-0.0338844820
0.0011196680,-0.0250361178
0.0011216680,-0.0161836567
0.0011236680,-0.0073284982
0.0011256680,0.0015279575
0.0011276680,0.0103843101
0.0011296680,0.0192391595
0.0011316680,0.0280911056
0.0011336680,0.0369387490
0.0011356680,0.0457806908
0.0011376680,0.0546155332
0.0011396680,0.0634418794
0.0011416680,0.0722583340
0.0011436680,0.0810635033
0.0011456680,0.0898559953
0.0011476680,0.0986344200
0.0011496680,0.1073973896
0.0011516680,0.1161435190
0.0011536680,0.1248714254
0.0011556680,0.1335797292
0.0011576680,0.1422670539
0.0011596680,0.1509320261
0.0011616680,0.1595732761
0.0011636680,0.1681894381
0.0011656680,0.1767791501
0.0011676680,0.1853410542
0.0011696680,0.1938737972
0.0011716680,0.2023760302
0.0011736680,0.2108464094
0.0011756680,0.2192835960
0.0011776680,0.2276862562
0.0011796680,0.2360530621
0.0011816680,0.2443826910
0.0011836680,0.2526738265
0.0011856680,0.2609251582
0.0011876680,0.2691353817
0.0011896680,0.2773031994
0.0011916680,0.2854273204
0.0011936680,0.2935064607
0.0011956680,0.3015393432
